case_id;start_time;end_time;creator;variant;variant_index;activity;resource
189652;2011-12-DD618:16:17.1617;2011-12-DD618:17:55.1755;Fluxicon Disco; Variant 74;74; W_Nabellen offertes;11181
189652;2011-12-DD618:19:32.1932;2011-12-DD618:20:23.2023;Fluxicon Disco; Variant 74;74; W_Nabellen offertes;11179
189652;2011-12-DD618:27:53.2753;2011-12-DD618:28:06.286;Fluxicon Disco; Variant 74;74; W_Nabellen offertes;11181
189652;2011-12-DD717:39:22.3922;2011-12-DD717:44:00.440;Fluxicon Disco; Variant 74;74; W_Nabellen offertes;11119
189655;2011-11-DD2818:55:04.554;2011-11-DD2819:00:46.046;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;10861
189655;2011-11-DD2819:01:01.11;2011-11-DD2819:02:53.253;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;10861
189661;2011-11-DD2819:27:54.2754;2011-11-DD2819:29:13.2913;Fluxicon Disco; Variant 28;28; W_Afhandelen leads;11119
189661;2011-11-DD2819:29:56.2956;2011-11-DD2819:31:17.3117;Fluxicon Disco; Variant 28;28; W_Completeren aanvraag;11119
189661;2011-11-DD2910:27:12.2712;2011-11-DD2910:28:43.2843;Fluxicon Disco; Variant 28;28; W_Completeren aanvraag;10931
189661;2011-11-DD2913:09:05.95;2011-11-DD2913:09:26.926;Fluxicon Disco; Variant 28;28; W_Completeren aanvraag;10910
189661;2011-11-DD2916:09:44.944;2011-11-DD2916:10:39.1039;Fluxicon Disco; Variant 28;28; W_Completeren aanvraag;10982
189661;2011-11-DD2918:49:44.4944;2011-11-DD2918:50:09.509;Fluxicon Disco; Variant 28;28; W_Completeren aanvraag;10982
189661;2011-11-DD2919:52:34.5234;2011-11-DD2919:59:22.5922;Fluxicon Disco; Variant 28;28; W_Completeren aanvraag;10982
189679;2011-11-DD2819:49:04.494;2011-11-DD2819:49:34.4934;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;11119
189691;2011-11-DD2909:10:33.1033;2011-11-DD2909:36:25.3625;Fluxicon Disco; Variant 383;383; W_Completeren aanvraag;10931
189691;2011-12-DD509:42:36.4236;2011-12-DD509:54:44.5444;Fluxicon Disco; Variant 383;383; W_Nabellen offertes;NOT_SET
189691;2011-12-DD610:42:24.4224;2011-12-DD610:43:51.4351;Fluxicon Disco; Variant 383;383; W_Nabellen offertes;11049
189691;2011-12-DD710:18:02.182;2011-12-DD710:22:47.2247;Fluxicon Disco; Variant 383;383; W_Valideren aanvraag;10929
189691;2011-12-DD710:24:20.2420;2011-12-DD710:26:53.2653;Fluxicon Disco; Variant 383;383; W_Valideren aanvraag;10929
189691;2011-12-DD711:25:57.2557;2011-12-DD711:26:58.2658;Fluxicon Disco; Variant 383;383; W_Valideren aanvraag;10929
189691;2011-12-DD812:07:29.729;2011-12-DD812:25:49.2549;Fluxicon Disco; Variant 383;383; W_Valideren aanvraag;10972
189691;2011-12-DD813:11:58.1158;2011-12-DD813:14:18.1418;Fluxicon Disco; Variant 383;383; W_Nabellen incomplete dossiers;10861
189691;2011-12-DD813:53:45.5345;2011-12-DD813:59:15.5915;Fluxicon Disco; Variant 383;383; W_Nabellen incomplete dossiers;10939
189691;2011-12-DD815:24:55.2455;2011-12-DD815:29:43.2943;Fluxicon Disco; Variant 383;383; W_Nabellen incomplete dossiers;10972
189703;2011-11-DD2908:14:18.1418;2011-11-DD2908:15:43.1543;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189715;2011-11-DD2908:12:51.1251;2011-11-DD2908:14:12.1412;Fluxicon Disco; Variant 1827;1827; W_Afhandelen leads;10910
189715;2011-11-DD2910:33:41.3341;2011-11-DD2910:36:05.365;Fluxicon Disco; Variant 1827;1827; W_Completeren aanvraag;10931
189715;2011-11-DD2911:16:44.1644;2011-11-DD2911:23:31.2331;Fluxicon Disco; Variant 1827;1827; W_Completeren aanvraag;10910
189715;2011-11-DD2911:23:45.2345;2011-11-DD2911:28:32.2832;Fluxicon Disco; Variant 1827;1827; W_Nabellen offertes;10910
189715;2011-11-DD3018:25:11.2511;2011-11-DD3018:27:56.2756;Fluxicon Disco; Variant 1827;1827; W_Nabellen offertes;10881
189715;2011-11-DD3018:28:03.283;2011-11-DD3018:31:38.3138;Fluxicon Disco; Variant 1827;1827; W_Nabellen offertes;10881
189715;2011-11-DD3018:32:21.3221;2011-11-DD3018:32:40.3240;Fluxicon Disco; Variant 1827;1827; W_Nabellen offertes;11180
189715;2011-12-DD509:15:06.156;2011-12-DD509:15:49.1549;Fluxicon Disco; Variant 1827;1827; W_Nabellen offertes;11049
189715;2011-12-DD710:38:34.3834;2011-12-DD711:16:18.1618;Fluxicon Disco; Variant 1827;1827; W_Valideren aanvraag;10972
189715;2011-12-DD713:11:26.1126;2011-12-DD713:22:14.2214;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11189
189715;2011-12-DD717:01:31.131;2011-12-DD717:03:10.310;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;10881
189715;2011-12-DD717:10:26.1026;2011-12-DD717:25:02.252;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;NOT_SET
189715;2011-12-DD807:47:21.4721;2011-12-DD807:48:19.4819;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11049
189715;2011-12-DD808:23:58.2358;2011-12-DD808:29:46.2946;Fluxicon Disco; Variant 1827;1827; W_Valideren aanvraag;10972
189715;2011-12-DD808:49:36.4936;2011-12-DD808:52:52.5252;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11189
189715;2011-12-DD812:35:29.3529;2011-12-DD812:35:46.3546;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11259
189715;2011-12-DD817:50:50.5050;2011-12-DD817:56:36.5636;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11180
189715;2011-12-DD818:50:12.5012;2011-12-DD819:14:03.143;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11122
189715;2011-12-DD819:14:05.145;2011-12-DD819:27:47.2747;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;11122
189715;2011-12-DD819:37:57.3757;2011-12-DD819:38:25.3825;Fluxicon Disco; Variant 1827;1827; W_Nabellen incomplete dossiers;10939
189715;2011-12-DD907:31:47.3147;2011-12-DD907:42:53.4253;Fluxicon Disco; Variant 1827;1827; W_Valideren aanvraag;10138
189721;2011-11-DD2908:11:34.1134;2011-11-DD2908:12:47.1247;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189727;2011-11-DD2908:07:55.755;2011-11-DD2908:09:19.919;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189739;2011-11-DD2908:26:34.2634;2011-11-DD2908:29:20.2920;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;10910
189739;2011-11-DD2912:44:09.449;2011-11-DD2912:44:54.4454;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;10909
189739;2011-11-DD3013:11:50.1150;2011-11-DD3013:18:23.1823;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;10913
189739;2011-11-DD3019:40:43.4043;2011-11-DD3019:41:53.4153;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;NOT_SET
189739;2011-12-DD116:32:37.3237;2011-12-DD116:33:10.3310;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;10861
189739;2011-12-DD218:48:59.4859;2011-12-DD218:52:25.5225;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;11002
189739;2011-12-DD513:59:33.5933;2011-12-DD513:59:48.5948;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;11009
189739;2011-12-DD518:32:20.3220;2011-12-DD518:33:18.3318;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;10861
189739;2011-12-DD617:26:04.264;2011-12-DD617:26:12.2612;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;11179
189739;2011-12-DD617:29:27.2927;2011-12-DD617:29:36.2936;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;11179
189739;2011-12-DD619:05:05.55;2011-12-DD619:05:35.535;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;10863
189739;2011-12-DD619:16:21.1621;2011-12-DD619:18:00.180;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;11119
189739;2011-12-DD718:20:14.2014;2011-12-DD718:22:57.2257;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;NOT_SET
189739;2011-12-DD718:36:42.3642;2011-12-DD718:39:03.393;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;NOT_SET
189739;2011-12-DD808:09:07.97;2011-12-DD808:15:30.1530;Fluxicon Disco; Variant 193;193; W_Completeren aanvraag;11049
189742;2011-11-DD2910:27:26.2726;2011-11-DD2910:35:46.3546;Fluxicon Disco; Variant 7;7; W_Completeren aanvraag;10910
189742;2011-11-DD2917:30:28.3028;2011-11-DD2917:30:47.3047;Fluxicon Disco; Variant 7;7; W_Completeren aanvraag;10982
189742;2011-11-DD2918:15:40.1540;2011-11-DD2918:19:18.1918;Fluxicon Disco; Variant 7;7; W_Completeren aanvraag;10982
189748;2011-11-DD2909:43:53.4353;2011-11-DD2910:02:01.21;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189754;2011-11-DD2910:03:55.355;2011-11-DD2910:04:59.459;Fluxicon Disco; Variant 52;52; W_Afhandelen leads;10910
189754;2011-11-DD2910:54:08.548;2011-11-DD2911:01:42.142;Fluxicon Disco; Variant 52;52; W_Completeren aanvraag;10931
189754;2011-12-DD618:36:17.3617;2011-12-DD618:37:34.3734;Fluxicon Disco; Variant 52;52; W_Nabellen offertes;11181
189754;2011-12-DD714:20:36.2036;2011-12-DD714:20:45.2045;Fluxicon Disco; Variant 52;52; W_Nabellen offertes;10939
189754;2011-12-DD714:33:05.335;2011-12-DD714:35:28.3528;Fluxicon Disco; Variant 52;52; W_Nabellen offertes;10939
189757;2011-11-DD2910:02:11.211;2011-11-DD2910:03:43.343;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189763;2011-11-DD2909:15:27.1527;2011-11-DD2909:23:23.2323;Fluxicon Disco; Variant 18;18; W_Completeren aanvraag;10910
189763;2011-12-DD611:32:20.3220;2011-12-DD611:38:55.3855;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;10910
189763;2011-12-DD813:19:59.1959;2011-12-DD813:21:48.2148;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;10861
189763;2011-12-DD818:12:19.1219;2011-12-DD818:13:54.1354;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;10861
189763;2011-12-DD912:42:31.4231;2011-12-DD912:43:03.433;Fluxicon Disco; Variant 18;18; W_Nabellen offertes;11121
189772;2011-11-DD2909:39:25.3925;2011-11-DD2909:47:20.4720;Fluxicon Disco; Variant 9;9; W_Completeren aanvraag;10939
189772;2011-12-DD609:56:04.564;2011-12-DD609:57:45.5745;Fluxicon Disco; Variant 9;9; W_Nabellen offertes;11189
189772;2011-12-DD610:49:43.4943;2011-12-DD610:49:58.4958;Fluxicon Disco; Variant 9;9; W_Nabellen offertes;11259
189772;2011-12-DD713:32:22.3222;2011-12-DD714:08:37.837;Fluxicon Disco; Variant 9;9; W_Valideren aanvraag;10809
189775;2011-11-DD2909:38:57.3857;2011-11-DD2909:39:24.3924;Fluxicon Disco; Variant 3;3; W_Afhandelen leads;10909
189775;2011-11-DD2909:39:38.3938;2011-11-DD2909:42:06.426;Fluxicon Disco; Variant 3;3; W_Completeren aanvraag;10909
189778;2011-11-DD2909:58:30.5830;2011-11-DD2909:59:44.5944;Fluxicon Disco; Variant 3;3; W_Afhandelen leads;10909
189778;2011-11-DD2909:59:54.5954;2011-11-DD2910:20:32.2032;Fluxicon Disco; Variant 3;3; W_Completeren aanvraag;10909
189781;2011-11-DD2910:56:00.560;2011-11-DD2911:02:49.249;Fluxicon Disco; Variant 11;11; W_Completeren aanvraag;10910
189781;2011-12-DD210:01:56.156;2011-12-DD210:02:35.235;Fluxicon Disco; Variant 11;11; W_Nabellen offertes;10789
189781;2011-12-DD611:00:42.042;2011-12-DD611:10:13.1013;Fluxicon Disco; Variant 11;11; W_Valideren aanvraag;10138
189793;2011-11-DD2910:50:51.5051;2011-11-DD2911:08:16.816;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10909
189799;2011-11-DD2911:07:59.759;2011-11-DD2911:11:33.1133;Fluxicon Disco; Variant 2;2; W_Completeren aanvraag;10910
189802;2011-11-DD2911:31:59.3159;2011-11-DD2911:33:52.3352;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189814;2011-11-DD2911:54:12.5412;2011-11-DD2911:55:16.5516;Fluxicon Disco; Variant 6;6; W_Afhandelen leads;10910
189814;2011-11-DD2912:49:04.494;2011-11-DD2912:52:04.524;Fluxicon Disco; Variant 6;6; W_Completeren aanvraag;10910
189814;2011-11-DD3018:03:11.311;2011-11-DD3018:21:57.2157;Fluxicon Disco; Variant 6;6; W_Completeren aanvraag;NOT_SET
189817;2011-11-DD2912:16:23.1623;2011-11-DD2912:17:56.1756;Fluxicon Disco; Variant 3;3; W_Afhandelen leads;NOT_SET
189817;2011-11-DD2912:18:08.188;2011-11-DD2912:26:06.266;Fluxicon Disco; Variant 3;3; W_Completeren aanvraag;NOT_SET
189820;2011-11-DD2913:10:28.1028;2011-11-DD2913:23:13.2313;Fluxicon Disco; Variant 11;11; W_Completeren aanvraag;10910
189820;2011-12-DD610:07:40.740;2011-12-DD610:08:16.816;Fluxicon Disco; Variant 11;11; W_Nabellen offertes;11049
189820;2011-12-DD908:04:11.411;2011-12-DD908:23:22.2322;Fluxicon Disco; Variant 11;11; W_Valideren aanvraag;10138
189826;2011-11-DD2913:12:06.126;2011-11-DD2913:12:15.1215;Fluxicon Disco; Variant 61;61; W_Completeren aanvraag;10909
189826;2011-11-DD2913:20:24.2024;2011-11-DD2913:23:57.2357;Fluxicon Disco; Variant 61;61; W_Completeren aanvraag;NOT_SET
189826;2011-11-DD2913:26:20.2620;2011-11-DD2913:36:17.3617;Fluxicon Disco; Variant 61;61; W_Completeren aanvraag;11121
189826;2011-12-DD618:52:24.5224;2011-12-DD618:54:10.5410;Fluxicon Disco; Variant 61;61; W_Nabellen offertes;11181
189826;2011-12-DD815:05:36.536;2011-12-DD815:07:09.79;Fluxicon Disco; Variant 61;61; W_Nabellen offertes;10861
189826;2011-12-DD1209:10:49.1049;2011-12-DD1209:14:29.1429;Fluxicon Disco; Variant 61;61; W_Nabellen offertes;11003
189826;2011-12-DD1408:19:17.1917;2011-12-DD1408:21:39.2139;Fluxicon Disco; Variant 61;61; W_Nabellen offertes;11003
189829;2011-11-DD2912:33:21.3321;2011-11-DD2912:44:51.4451;Fluxicon Disco; Variant 1832;1832; W_Completeren aanvraag;10889
189829;2011-11-DD2912:44:55.4455;2011-11-DD2912:48:05.485;Fluxicon Disco; Variant 1832;1832; W_Completeren aanvraag;10889
189829;2011-11-DD2912:48:21.4821;2011-11-DD2912:52:15.5215;Fluxicon Disco; Variant 1832;1832; W_Nabellen offertes;10889
189829;2011-11-DD2912:54:45.5445;2011-11-DD2913:01:20.120;Fluxicon Disco; Variant 1832;1832; W_Nabellen offertes;10889
189829;2011-12-DD618:39:51.3951;2011-12-DD618:40:03.403;Fluxicon Disco; Variant 1832;1832; W_Nabellen offertes;11179
189829;2011-12-DD618:42:47.4247;2011-12-DD618:44:24.4424;Fluxicon Disco; Variant 1832;1832; W_Nabellen offertes;11181
189829;2011-12-DD709:12:34.1234;2011-12-DD709:12:50.1250;Fluxicon Disco; Variant 1832;1832; W_Nabellen offertes;10899
189829;2011-12-DD913:32:14.3214;2011-12-DD913:50:11.5011;Fluxicon Disco; Variant 1832;1832; W_Valideren aanvraag;10138
189829;2011-12-DD914:14:14.1414;2011-12-DD914:25:14.2514;Fluxicon Disco; Variant 1832;1832; W_Valideren aanvraag;10138
189829;2011-12-DD914:27:04.274;2011-12-DD914:27:37.2737;Fluxicon Disco; Variant 1832;1832; W_Valideren aanvraag;10138
189829;2011-12-DD914:38:30.3830;2011-12-DD914:41:50.4150;Fluxicon Disco; Variant 1832;1832; W_Valideren aanvraag;10138
189829;2011-12-DD914:42:03.423;2011-12-DD914:43:17.4317;Fluxicon Disco; Variant 1832;1832; W_Nabellen incomplete dossiers;10138
189829;2011-12-DD914:57:42.5742;2011-12-DD915:09:47.947;Fluxicon Disco; Variant 1832;1832; W_Nabellen incomplete dossiers;11121
189829;2011-12-DD915:10:28.1028;2011-12-DD915:10:41.1041;Fluxicon Disco; Variant 1832;1832; W_Nabellen incomplete dossiers;11121
189829;2011-12-DD915:35:15.3515;2011-12-DD915:35:32.3532;Fluxicon Disco; Variant 1832;1832; W_Nabellen incomplete dossiers;11121
189829;2011-12-DD915:37:32.3732;2011-12-DD915:42:32.4232;Fluxicon Disco; Variant 1832;1832; W_Valideren aanvraag;10138
189832;2011-11-DD2912:37:41.3741;2011-11-DD2912:38:23.3823;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189835;2011-11-DD2912:46:28.4628;2011-11-DD2912:46:56.4656;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189838;2011-11-DD2912:47:02.472;2011-11-DD2912:48:35.4835;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;10910
189841;2011-11-DD2913:23:26.2326;2011-11-DD2913:27:02.272;Fluxicon Disco; Variant 46;46; W_Completeren aanvraag;10910
189841;2011-11-DD2916:16:58.1658;2011-11-DD2916:27:12.2712;Fluxicon Disco; Variant 46;46; W_Completeren aanvraag;10982
189841;2011-11-DD2916:28:00.280;2011-11-DD2916:39:27.3927;Fluxicon Disco; Variant 46;46; W_Nabellen offertes;10982
189841;2011-12-DD618:14:53.1453;2011-12-DD618:15:06.156;Fluxicon Disco; Variant 46;46; W_Nabellen offertes;11179
189841;2011-12-DD618:42:05.425;2011-12-DD618:42:17.4217;Fluxicon Disco; Variant 46;46; W_Nabellen offertes;11179
189841;2011-12-DD619:11:34.1134;2011-12-DD619:14:03.143;Fluxicon Disco; Variant 46;46; W_Nabellen offertes;11181
189844;2011-11-DD2913:05:01.51;2011-11-DD2913:06:08.68;Fluxicon Disco; Variant 1;1; W_Afhandelen leads;11121
189853;2011-11-DD2913:31:58.3158;2011-11-DD2913:41:17.4117;Fluxicon Disco; Variant 2;2; W_Completeren aanvraag;10909
189859;2011-11-DD2913:46:45.4645;2011-11-DD2913:59:19.5919;Fluxicon Disco; Variant 44;44; W_Completeren aanvraag;10929
189859;2011-11-DD2913:59:30.5930;2011-11-DD2913:59:33.5933;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;10929
189859;2011-11-DD2913:59:46.5946;2011-11-DD2914:02:54.254;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;10929
189859;2011-12-DD618:56:03.563;2011-12-DD618:57:33.5733;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;11181
189859;2011-12-DD815:11:26.1126;2011-12-DD815:12:23.1223;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;10861
189859;2011-12-DD919:43:20.4320;2011-12-DD919:44:53.4453;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;11203
189859;2011-12-DD1014:53:12.5312;2011-12-DD1014:54:50.5450;Fluxicon Disco; Variant 44;44; W_Nabellen offertes;NOT_SET
189862;2011-11-DD2914:10:03.103;2011-11-DD2914:12:46.1246;Fluxicon Disco; Variant 1833;1833; W_Afhandelen leads;10910
189862;2011-11-DD2914:38:12.3812;2011-11-DD2914:43:54.4354;Fluxicon Disco; Variant 1833;1833; W_Completeren aanvraag;NOT_SET
189862;2011-11-DD2914:43:58.4358;2011-11-DD2914:54:01.541;Fluxicon Disco; Variant 1833;1833; W_Completeren aanvraag;NOT_SET
189862;2011-12-DD116:54:51.5451;2011-12-DD116:59:14.5914;Fluxicon Disco; Variant 1833;1833; W_Nabellen offertes;11119
189862;2011-12-DD610:23:57.2357;2011-12-DD610:24:10.2410;Fluxicon Disco; Variant 1833;1833; W_Nabellen offertes;11259
189862;2011-12-DD809:22:56.2256;2011-12-DD809:43:37.4337;Fluxicon Disco; Variant 1833;1833; W_Valideren aanvraag;10809
189862;2011-12-DD810:07:36.736;2011-12-DD810:56:52.5652;Fluxicon Disco; Variant 1833;1833; W_Nabellen incomplete dossiers;11189
189862;2011-12-DD810:57:15.5715;2011-12-DD810:58:30.5830;Fluxicon Disco; Variant 1833;1833; W_Nabellen incomplete dossiers;11189
189862;2011-12-DD908:14:52.1452;2011-12-DD908:29:32.2932;Fluxicon Disco; Variant 1833;1833; W_Nabellen incomplete dossiers;10809
189865;2011-11-DD2914:35:13.3513;2011-11-DD2914:37:52.3752;Fluxicon Disco; Variant 33;33; W_Completeren aanvraag;NOT_SET
189865;2011-11-DD2918:19:58.1958;2011-11-DD2918:27:49.2749;Fluxicon Disco; Variant 33;33; W_Completeren aanvraag;10982
189865;2011-11-DD2918:28:11.2811;2011-11-DD2918:30:17.3017;Fluxicon Disco; Variant 33;33; W_Nabellen offertes;10982
189865;2011-12-DD618:54:25.5425;2011-12-DD618:54:40.5440;Fluxicon Disco; Variant 33;33; W_Nabellen offertes;11179
189865;2011-12-DD619:25:14.2514;2011-12-DD619:27:51.2751;Fluxicon Disco; Variant 33;33; W_Nabellen offertes;11181
189868;2011-11-DD2914:45:16.4516;2011-11-DD2914:50:38.5038;Fluxicon Disco; Variant 2;2; W_Completeren aanvraag;10910
189880;2011-11-DD2915:12:52.1252;2011-11-DD2915:13:43.1343;Fluxicon Disco; Variant 292;292; W_Afhandelen leads;10910
189880;2011-11-DD2915:15:17.1517;2011-11-DD2915:15:18.1518;Fluxicon Disco; Variant 292;292; W_Afhandelen leads;10910
189880;2011-11-DD2915:15:31.1531;2011-11-DD2915:19:13.1913;Fluxicon Disco; Variant 292;292; W_Afhandelen leads;10910
189880;2011-11-DD2915:29:55.2955;2011-11-DD2915:33:39.3339;Fluxicon Disco; Variant 292;292; W_Afhandelen leads;11121
189880;2011-11-DD2917:31:06.316;2011-11-DD2917:42:58.4258;Fluxicon Disco; Variant 292;292; W_Completeren aanvraag;10982
189883;2011-11-DD2915:23:00.230;2011-11-DD2915:25:19.2519;Fluxicon Disco; Variant 1834;1834; W_Afhandelen leads;10910
189883;2011-11-DD2915:25:28.2528;2011-11-DD2915:28:47.2847;Fluxicon Disco; Variant 1834;1834; W_Afhandelen leads;11121
189883;2011-11-DD2915:28:52.2852;2011-11-DD2915:39:19.3919;Fluxicon Disco; Variant 1834;1834; W_Afhandelen leads;11121
189883;2011-11-DD2915:39:36.3936;2011-11-DD2915:41:17.4117;Fluxicon Disco; Variant 1834;1834; W_Completeren aanvraag;11121
189883;2011-11-DD2915:41:30.4130;2011-11-DD2915:43:28.4328;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;11121
189883;2011-11-DD2915:43:37.4337;2011-11-DD2915:49:21.4921;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;11121
189883;2011-12-DD618:45:35.4535;2011-12-DD618:45:47.4547;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;11179
189883;2011-12-DD618:54:53.5453;2011-12-DD618:54:59.5459;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;11179
189883;2011-12-DD619:09:02.92;2011-12-DD619:11:25.1125;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;11181
189883;2011-12-DD815:15:05.155;2011-12-DD815:16:33.1633;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;10861
189883;2011-12-DD919:47:08.478;2011-12-DD919:56:32.5632;Fluxicon Disco; Variant 1834;1834; W_Nabellen offertes;10909
189886;2011-11-DD2915:34:04.344;2011-11-DD2915:38:05.385;Fluxicon Disco; Variant 3;3; W_Afhandelen leads;10910
189886;2011-11-DD2917:26:14.2614;2011-11-DD2917:28:59.2859;Fluxicon Disco; Variant 3;3; W_Completeren aanvraag;10889
189889;2011-11-DD2915:38:21.3821;2011-11-DD2915:42:13.4213;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;10910
189889;2011-11-DD2915:49:37.4937;2011-11-DD2915:52:56.5256;Fluxicon Disco; Variant 4;4; W_Afhandelen leads;11121
189901;2011-11-DD2917:25:58.2558;2011-11-DD2917:27:22.2722;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;10982
189901;2011-11-DD3010:49:30.4930;2011-11-DD3010:54:57.5457;Fluxicon Disco; Variant 5;5; W_Completeren aanvraag;10982
189904;2011-11-DD2917:27:31.2731;2011-11-DD2917:29:05.295;Fluxicon Disco; Variant 1835;1835; W_Completeren aanvraag;10982
189904;2011-11-DD3016:57:45.5745;2011-11-DD3016:57:55.5755;Fluxicon Disco; Variant 1835;1835; W_Completeren aanvraag;NOT_SET
189904;2011-11-DD3017:04:45.445;2011-11-DD3017:06:42.642;Fluxicon Disco; Variant 1835;1835; W_Completeren aanvraag;NOT_SET
189904;2011-11-DD3018:24:26.2426;2011-11-DD3018:37:29.3729;Fluxicon Disco; Variant 1835;1835; W_Completeren aanvraag;NOT_SET
189904;2011-12-DD714:37:33.3733;2011-12-DD714:42:02.422;Fluxicon Disco; Variant 1835;1835; W_Nabellen offertes;11189
189904;2011-12-DD809:27:59.2759;2011-12-DD809:28:10.2810;Fluxicon Disco; Variant 1835;1835; W_Nabellen offertes;10899
189904;2011-12-DD811:09:15.915;2011-12-DD811:09:24.924;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;10138
189904;2011-12-DD814:45:44.4544;2011-12-DD814:46:42.4642;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;11169
189904;2011-12-DD814:46:49.4649;2011-12-DD814:46:55.4655;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;11169
189904;2011-12-DD816:50:44.5044;2011-12-DD816:51:56.5156;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;10861
189904;2011-12-DD917:10:34.1034;2011-12-DD917:10:46.1046;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;10972
189904;2011-12-DD1308:47:22.4722;2011-12-DD1308:59:17.5917;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;10138
189904;2011-12-DD1312:15:37.1537;2011-12-DD1312:30:21.3021;Fluxicon Disco; Variant 1835;1835; W_Nabellen incomplete dossiers;11181
189904;2011-12-DD1312:34:40.3440;2011-12-DD1312:35:29.3529;Fluxicon Disco; Variant 1835;1835; W_Nabellen incomplete dossiers;11181
189904;2011-12-DD1312:36:41.3641;2011-12-DD1312:42:42.4242;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;11181
189904;2011-12-DD1407:35:40.3540;2011-12-DD1407:39:16.3916;Fluxicon Disco; Variant 1835;1835; W_Valideren aanvraag;10138
189910;2011-11-DD2917:41:50.4150;2011-11-DD2917:43:41.4341;Fluxicon Disco; Variant 167;167; W_Completeren aanvraag;10914
189910;2011-11-DD2919:01:26.126;2011-11-DD2919:01:40.140;Fluxicon Disco; Variant 167;167; W_Completeren aanvraag;10982
189910;2011-11-DD2919:02:53.253;2011-11-DD2919:03:02.32;Fluxicon Disco; Variant 167;167; W_Completeren aanvraag;10982
189910;2011-11-DD2919:04:05.45;2011-11-DD2919:12:19.1219;Fluxicon Disco; Variant 167;167; W_Completeren aanvraag;10914
189910;2011-12-DD612:28:48.2848;2011-12-DD612:28:57.2857;Fluxicon Disco; Variant 167;167; W_Nabellen offertes;11259
189910;2011-12-DD811:03:34.334;2011-12-DD811:19:28.1928;Fluxicon Disco; Variant 167;167; W_Valideren aanvraag;10972
